frameIndex,thumb_angle,thumb_angle_interval,thumb_v,index_angle,index_angle_interval,index_v,middle_angle,middle_interval,middle_v,ring_angle,ring_interval,ring_v,pinky_angle,pinky_interval,pinky_v,palm_angle,palm_interval,palm_v,date_now
frameIndex,thumb_angle,thumb_angle_interval,thumb_v,index_angle,index_angle_interval,index_v,middle_angle,middle_interval,middle_v,ring_angle,ring_interval,ring_v,pinky_angle,pinky_interval,pinky_v,palm_angle,palm_interval,palm_v
frameIndex,thumb_angle,thumb_angle_interval,thumb_v,index_angle,index_angle_interval,index_v,middle_angle,middle_interval,middle_v,ring_angle,ring_interval,ring_v,pinky_angle,pinky_interval,pinky_v,palm_angle,palm_interval,palm_v,date_now
63,113,4,973.536146602049,113,4,1138.91038201383,113,4,735.225400926745,130,5,902.07110109004,118,4,1226.22011831864,163,6,805.874432080799,2022/12/9 16:52:52
64,172,6,1016.08511107858,172,6,1306.30181914044,172,6,1418.36824881441,157,6,1381.80072017651,152,6,1112.46101360097,169,6,917.329733325163,2022/12/9 16:52:52
65,165,6,1369.30115526465,165,6,2111.45574416575,165,6,1887.15172642461,171,6,1697.37536582666,175,6,1379.86871186841,178,6,938.054985888085,2022/12/9 16:52:52
66,163,6,1542.66689543941,163,6,1902.84665047468,163,6,1855.4609022723,128,5,1712.24281987842,117,4,1277.9932919748,157,6,747.060660557348,2022/12/9 16:52:52
227,19,1,1923.97614854839,19,1,1866.4209131521,19,1,1824.11122641394,72,3,1664.06886869595,75,3,1212.90762134785,48,2,1077.25716467028,2022/12/9 16:52:53
228,157,6,2.06476546236143E-07,157,6,2.06476546236143E-07,157,6,2.06476546236143E-07,141,5,2.06476546236143E-07,137,5,2.06476546236143E-07,125,5,2.06476546236143E-07,2022/12/9 16:52:53
229,121,5,992.982553317584,121,5,1448.24223787659,121,5,1667.01322717511,147,5,1224.88949111475,152,6,831.564202196236,139,5,758.921637170016,2022/12/9 16:52:53
230,160,6,644.095661130599,160,6,416.630788327941,160,6,1656.70931158696,149,5,1037.31368915124,140,5,816.613368433227,173,6,236.922640255844,2022/12/9 16:52:53
231,164,6,43.1272088822919,164,6,59.6777007367144,164,6,81.1403762634937,165,6,103.012539762236,166,6,84.77479198377,165,6,47.1571504663791,2022/12/9 16:52:53
232,158,6,932.478455163781,158,6,1135.71106283019,158,6,1500.2212235638,162,6,1849.20651017757,167,6,1776.69976262552,175,6,827.551422707353,2022/12/9 16:52:53
233,146,5,846.071620287353,146,5,868.188838035043,146,5,1071.99728023784,155,6,1520.04153180366,157,6,1392.28661487196,156,6,465.494389596011,2022/12/9 16:52:53
234,156,6,331.809197841495,156,6,306.674241725922,156,6,422.940977583529,176,6,648.155909510639,174,6,742.147889703899,168,6,263.097200980987,2022/12/9 16:52:53
235,170,6,325.337138472245,170,6,374.975056136637,170,6,405.889220679893,175,6,583.138720072072,174,6,639.279261589798,178,6,230.14323309362,2022/12/9 16:52:53
236,173,6,282.613064688232,173,6,380.864205651026,173,6,398.615623245738,174,6,529.698171657883,174,6,589.263676424925,176,6,206.938303964125,2022/12/9 16:52:53
237,176,6,236.704580431794,176,6,319.373828605795,176,6,339.927596981311,177,6,487.363844462335,176,6,548.187523097603,172,6,183.753525930405,2022/12/9 16:52:53
238,119,4,239.28970535652,119,4,278.500884385678,119,4,305.140386784802,173,6,463.946257467817,176,6,507.070462411762,165,6,174.388701819705,2022/12/9 16:52:53
239,129,5,317.374878440252,129,5,251.57860913175,129,5,323.161568544637,173,6,478.448256839184,175,6,514.487567678763,172,6,155.975688130143,2022/12/9 16:52:53
240,156,6,193.383732635016,156,6,228.719341389501,156,6,335.093311642329,166,6,451.712115154976,159,6,471.829337464922,167,6,176.402935197316,2022/12/9 16:52:53
241,175,6,237.607632005474,175,6,257.379958854995,175,6,328.105609013894,165,6,311.809994949541,162,6,278.677160583203,174,6,217.773685875972,2022/12/9 16:52:53
242,170,6,210.926977477496,170,6,320.116999100619,170,6,372.617450771359,171,6,305.455525892214,174,6,252.140146334412,177,6,229.715356651705,2022/12/9 16:52:53
243,174,6,189.32856091787,174,6,304.733995333633,174,6,395.661398857035,174,6,286.587990796201,171,6,201.094412583105,176,6,198.234244027036,2022/12/9 16:52:53
244,172,6,201.140846913683,172,6,315.865940214066,172,6,420.403855894063,173,6,309.831305692973,169,6,203.721152830295,174,6,187.228066790883,2022/12/9 16:52:53
245,172,6,204.862691589451,172,6,345.96279304243,172,6,410.591811488426,174,6,303.702566789295,171,6,196.979775256991,170,6,174.449044292732,2022/12/9 16:52:53
246,173,6,201.00831051709,173,6,345.767110632897,173,6,410.957807665883,170,6,302.25012495672,171,6,197.396002339582,170,6,180.953960520624,2022/12/9 16:52:53
247,174,6,171.511190058007,174,6,349.715243174111,174,6,362.551405970082,170,6,271.286784145023,175,6,203.879215996114,174,6,199.10463050891,2022/12/9 16:52:53
248,166,6,145.387928008604,166,6,366.581365687931,166,6,327.26972790888,177,6,272.810138282837,179,6,255.552746514103,174,6,232.606271489787,2022/12/9 16:52:53
249,150,6,162.639096298308,150,6,340.23841474702,150,6,299.348953564163,171,6,301.939714788905,173,6,306.044573679917,174,6,260.975646147888,2022/12/9 16:52:53
250,147,5,230.565907310921,147,5,405.166142592476,147,5,410.181637783294,179,6,454.405431797114,177,6,372.906269600887,174,6,297.798005600581,2022/12/9 16:52:53
251,173,6,207.330058662871,173,6,405.199837003917,173,6,448.523767278042,176,6,497.770016303334,174,6,415.250217771075,176,6,279.440533997697,2022/12/9 16:52:53
252,171,6,250.591873885182,171,6,431.332486597593,171,6,481.855184987658,177,6,481.682306994586,176,6,384.025984176881,177,6,282.919437906833,2022/12/9 16:52:53
253,174,6,297.688412167707,174,6,478.897125412228,174,6,542.129726657708,176,6,523.45366591517,176,6,414.244225324552,178,6,289.077570949231,2022/12/9 16:52:53
254,178,6,354.569851643738,178,6,508.268084021682,178,6,544.573683872102,175,6,517.42039730144,176,6,420.391550169945,178,6,299.619417797373,2022/12/9 16:52:53
255,176,6,336.483658408269,176,6,510.208419071898,176,6,531.110334905814,174,6,507.204814093884,175,6,427.942378530554,178,6,297.729372436696,2022/12/9 16:52:53
256,172,6,352.848713530829,172,6,546.587320586986,172,6,527.132872901444,169,6,488.632658848713,171,6,431.078581409928,176,6,300.744591097276,2022/12/9 16:52:53
257,174,6,341.424421376929,174,6,549.542743444358,174,6,513.499610996342,171,6,454.232497174564,173,6,414.434205966006,176,6,292.265749842879,2022/12/9 16:52:53
258,172,6,368.21617126812,172,6,571.38716053276,172,6,534.534145177067,172,6,482.99586144113,173,6,467.11806038563,178,6,286.069157100106,2022/12/9 16:52:53
259,173,6,374.69223018713,173,6,503.510218677221,173,6,453.367674617958,174,6,415.350734314196,174,6,409.817658113416,179,6,293.835110051093,2022/12/9 16:52:53
260,177,6,381.977925451053,177,6,471.792658667608,177,6,423.883539512926,175,6,386.91757295576,177,6,379.973083757104,179,6,290.300384062634,2022/12/9 16:52:53
261,178,6,363.181014322653,178,6,440.734929616858,178,6,383.100584319034,175,6,360.846572772785,176,6,359.441732554793,179,6,271.717002128393,2022/12/9 16:52:53
262,178,6,343.486058095367,178,6,410.417350458768,178,6,351.725859611481,177,6,331.586449734906,176,6,326.941245500246,177,6,251.546230463095,2022/12/9 16:52:53
263,176,6,338.811108807398,176,6,359.018327162193,176,6,309.87975227546,177,6,292.602660338087,176,6,285.845670517265,179,6,237.781255638515,2022/12/9 16:52:53
264,175,6,275.157681614957,175,6,279.585547204959,175,6,242.396187217869,173,6,232.53302161536,175,6,231.045019838677,176,6,201.385076199457,2022/12/9 16:52:53
265,172,6,242.565895787845,172,6,224.775167020174,172,6,197.605529085794,168,6,192.727585600998,169,6,199.46156582881,174,6,170.742754915865,2022/12/9 16:52:53
266,175,6,191.317403656725,175,6,180.311217567546,175,6,157.898299581988,163,6,157.452523126171,176,6,166.869797298156,172,6,158.933734593182,2022/12/9 16:52:53
267,172,6,205.38605910693,172,6,161.132940275711,172,6,142.955329876141,165,6,128.399131644005,168,6,125.370881104972,173,6,129.765441050272,2022/12/9 16:52:53
268,175,6,147.98224510019,175,6,112.737457833618,175,6,99.2807700256509,164,6,93.0100758338904,157,6,95.2457473693268,176,6,89.7870190721513,2022/12/9 16:52:53
269,176,6,134.093047773805,176,6,103.151382516447,176,6,81.7557024594178,167,6,72.8705580333755,169,6,84.6204569159558,176,6,78.7345261818671,2022/12/9 16:52:53
270,168,6,105.562205245992,168,6,70.2640955446831,168,6,55.7837734748466,122,5,54.4964475675515,151,6,75.1165916280944,168,6,69.809073036982,2022/12/9 16:52:53
271,37,2,64.5713674379994,37,2,20.7784010526044,37,2,21.2591183226156,159,6,39.0251790265125,167,6,61.9227302440281,133,5,40.3149549703699,2022/12/9 16:52:53
272,158,6,132.201763776068,158,6,149.251163584864,158,6,141.581919784635,166,6,136.203752140821,162,6,90.104478570233,143,5,28.048267676479,2022/12/9 16:52:53
273,175,6,64.9193941513629,175,6,80.7481223304947,175,6,92.5852335728997,176,6,88.79318046419,169,6,72.852658467572,147,5,25.3250939370034,2022/12/9 16:52:54
274,176,6,54.8427402452306,176,6,51.3060422293541,176,6,79.5303967543608,173,6,98.5095546637054,173,6,94.617729581283,174,6,30.8426963769922,2022/12/9 16:52:54
275,176,6,80.0607124745905,176,6,60.9883754247485,176,6,87.0915334437539,175,6,109.246489484021,175,6,108.808725881272,178,6,43.4126702358959,2022/12/9 16:52:54
276,169,6,110.416784026809,169,6,95.3031646749984,169,6,128.134283598496,174,6,148.028430528668,175,6,135.750802999446,171,6,57.1807184111205,2022/12/9 16:52:54
277,168,6,126.095198643635,168,6,114.221004252047,168,6,151.776419569508,176,6,172.003486848289,176,6,163.813462264311,178,6,75.8801432177101,2022/12/9 16:52:54
278,172,6,189.575762835141,172,6,207.768971799424,172,6,239.439729235139,175,6,254.69334249834,174,6,232.558326151897,167,6,125.920882241362,2022/12/9 16:52:54
279,172,6,200.616529652051,172,6,221.901974779758,172,6,248.580375117017,174,6,246.015031488919,174,6,214.483785980597,176,6,135.531956156703,2022/12/9 16:52:54
280,168,6,294.808115377368,168,6,278.06701757569,168,6,276.945031102509,170,6,264.541513720212,170,6,227.240742427984,175,6,167.971401639219,2022/12/9 16:52:54
281,175,6,300.493675175272,175,6,300.853009607499,175,6,327.576983683745,177,6,320.773885285129,177,6,286.144208579532,171,6,223.474519290619,2022/12/9 16:52:54
282,173,6,382.56642683662,173,6,396.982966798857,173,6,431.30386522952,167,6,406.317752824154,166,6,334.966928276831,178,6,269.225282301288,2022/12/9 16:52:54
283,169,6,341.221770142173,169,6,351.869311136773,169,6,379.010647554018,168,6,369.997168438037,172,6,321.650357329924,175,6,283.953654919153,2022/12/9 16:52:54
284,176,6,305.799411574948,176,6,347.171699303821,176,6,355.654719764011,169,6,363.90227686675,174,6,337.747501943518,177,6,295.800172490401,2022/12/9 16:52:54
285,157,6,305.750107725528,157,6,357.449246517851,157,6,368.683637438349,171,6,375.665686596429,163,6,361.000151856663,170,6,311.911773048392,2022/12/9 16:52:54
286,171,6,279.984116601511,171,6,469.339019105928,171,6,482.095577795815,171,6,494.150341197089,171,6,466.430399936345,175,6,302.450503229317,2022/12/9 16:52:54
287,173,6,263.986764273499,173,6,434.310825363599,173,6,450.479845257971,171,6,459.841122197823,171,6,424.217235760621,171,6,289.264174909481,2022/12/9 16:52:54
288,165,6,280.954647427625,165,6,453.760909392427,165,6,476.628745735958,178,6,481.03511440318,179,6,436.289464385566,171,6,292.855952329078,2022/12/9 16:52:54
289,165,6,282.462898242727,165,6,456.964848889045,165,6,488.074373129923,167,6,507.646593301945,167,6,473.896909646226,175,6,324.633374049754,2022/12/9 16:52:54
290,170,6,285.806316729449,170,6,451.867973991846,170,6,490.321308205332,176,6,503.916175575511,176,6,475.150532975335,173,6,338.964088173993,2022/12/9 16:52:54
291,157,6,298.355267075455,157,6,444.482669632327,157,6,485.622175211552,175,6,502.808850355765,177,6,486.72625543897,176,6,357.542812728578,2022/12/9 16:52:54
292,173,6,336.05881015597,173,6,440.246459524806,173,6,494.062795408854,174,6,512.743076747867,175,6,495.104666345068,175,6,374.542081676521,2022/12/9 16:52:54
293,174,6,351.462488207939,174,6,434.74185352118,174,6,475.920304728629,169,6,491.340232132578,171,6,480.154869085215,171,6,384.004482715398,2022/12/9 16:52:54
294,169,6,368.675066955012,169,6,430.818308872742,169,6,457.158354089093,166,6,463.946725175081,164,6,452.229050152448,170,6,376.910304404703,2022/12/9 16:52:54
295,170,6,353.936265573188,170,6,447.782457376516,170,6,480.049848509984,166,6,484.707845825906,166,6,473.390547086794,172,6,367.57156037029,2022/12/9 16:52:54
296,174,6,376.633421232218,174,6,516.478654743647,174,6,554.527223684622,176,6,548.214991529694,175,6,517.952211404536,175,6,378.18157535317,2022/12/9 16:52:54
297,178,6,406.397424793351,178,6,515.103821506915,178,6,538.544232344672,174,6,522.751563740312,173,6,489.52676311962,174,6,391.393263689032,2022/12/9 16:52:54
298,177,6,371.868919845232,177,6,475.003447038694,177,6,496.601966968955,174,6,485.1561650435,174,6,462.288054589039,177,6,372.040691641884,2022/12/9 16:52:54
299,176,6,368.916167365917,176,6,480.007896896521,176,6,510.791029380274,176,6,498.082324368804,176,6,473.657736195765,177,6,372.887446888519,2022/12/9 16:52:54
300,176,6,365.715389632243,176,6,481.803656810358,176,6,508.226355668566,176,6,493.181386910128,177,6,466.764858378204,175,6,385.383568654605,2022/12/9 16:52:54
301,173,6,377.848637742602,173,6,510.354588451044,173,6,542.035006538209,174,6,532.215878131209,175,6,514.090757496133,176,6,428.666105269462,2022/12/9 16:52:54
302,175,6,408.435438589983,175,6,513.055080590398,175,6,535.55040638888,176,6,510.652693581453,176,6,480.176881067417,173,6,418.649859702268,2022/12/9 16:52:54
303,174,6,413.687328075478,174,6,520.782034068521,174,6,539.69959469906,166,6,518.079314768721,164,6,492.699481988589,176,6,453.420035531624,2022/12/9 16:52:54
304,176,6,428.170904446162,176,6,548.294227871843,176,6,575.448105418836,174,6,527.289089045707,174,6,453.071525584194,176,6,393.366030263943,2022/12/9 16:52:54
305,177,6,424.487771541929,177,6,524.375669286484,177,6,548.508758174542,177,6,502.765774681977,173,6,436.271762880841,177,6,378.84340138188,2022/12/9 16:52:54
306,176,6,452.035482190606,176,6,520.914751546775,176,6,523.961039170603,173,6,458.746050276151,172,6,385.544948698445,176,6,356.886176641784,2022/12/9 16:52:54
307,176,6,418.581693960264,176,6,482.052963988146,176,6,478.452994023715,176,6,414.404986909944,176,6,346.629146117621,175,6,329.127501711781,2022/12/9 16:52:54
308,178,6,373.447246152249,178,6,468.948592871869,178,6,460.22334539407,178,6,398.007878935615,176,6,333.263234634364,176,6,306.032868528771,2022/12/9 16:52:54
309,176,6,305.662841829791,176,6,419.556988781335,176,6,431.086614051433,176,6,378.41321268257,175,6,315.050647472812,177,6,274.839111379422,2022/12/9 16:52:54
310,177,6,241.638678222431,177,6,345.531978053046,177,6,361.22434762754,176,6,324.199047194264,174,6,280.388168093431,178,6,258.360089308321,2022/12/9 16:52:54
311,174,6,178.557458280723,174,6,275.908777054616,174,6,299.93414701493,172,6,278.939748113666,172,6,249.162819518587,176,6,224.367045247676,2022/12/9 16:52:54
312,176,6,159.638028705213,176,6,270.454692696464,176,6,300.667411263842,174,6,278.508977142306,175,6,245.028756660454,179,6,209.663100382783,2022/12/9 16:52:54
313,172,6,152.77163765484,172,6,242.358894625389,172,6,256.560476956375,171,6,237.407532140131,172,6,212.123527988625,176,6,199.572900356759,2022/12/9 16:52:54
314,174,6,164.482431079042,174,6,259.751690442274,174,6,274.172880788323,173,6,252.075248705204,171,6,221.048311831464,177,6,197.661620989374,2022/12/9 16:52:54
315,175,6,162.856277000564,175,6,254.436368337585,175,6,262.543015477072,174,6,238.291908018115,176,6,203.001674237876,178,6,177.522138915706,2022/12/9 16:52:54
316,175,6,159.39127718146,175,6,259.99704436591,175,6,269.776856093336,176,6,242.015237107432,174,6,199.851647603935,176,6,176.496188957821,2022/12/9 16:52:54
317,173,6,153.202283493529,173,6,269.648222672555,173,6,280.523905665812,173,6,251.260975773551,171,6,205.880707903329,176,6,179.601530349446,2022/12/9 16:52:54
318,169,6,171.449997259041,169,6,269.569159578774,169,6,273.9252546373,174,6,242.915869432099,175,6,197.044472185025,175,6,181.171810002481,2022/12/9 16:52:54
319,178,6,170.25291784788,178,6,275.670293486084,178,6,276.500618123919,177,6,238.121007817734,175,6,190.765664385277,179,6,173.153737523513,2022/12/9 16:52:54
320,173,6,175.424826299828,173,6,265.428545442029,173,6,256.791060516941,173,6,215.809000069771,167,6,174.285955305058,175,6,176.144715635222,2022/12/9 16:52:54
321,175,6,192.855323019221,175,6,284.528060834899,175,6,260.585176545766,166,6,209.16313788006,165,6,175.069696107601,178,6,175.111087531482,2022/12/9 16:52:54
322,173,6,182.255672424961,173,6,267.976625342159,173,6,229.511080527898,170,6,182.848190728527,169,6,169.061290764092,176,6,172.611397521019,2022/12/9 16:52:54
323,172,6,167.29833534639,172,6,262.597011774768,172,6,216.175623371832,176,6,174.33101000548,177,6,172.502956647408,176,6,160.800702432204,2022/12/9 16:52:54
324,168,6,140.502976244678,168,6,254.679511571724,168,6,212.504201194704,163,6,177.593244194163,170,6,177.128043301065,175,6,149.849508106887,2022/12/9 16:52:54
325,145,5,104.328074537196,145,5,211.591939593079,145,5,174.818303481114,171,6,166.340722863712,168,6,174.562929925314,171,6,144.379767278302,2022/12/9 16:52:54
326,166,6,129.669388289942,166,6,261.443421108411,166,6,233.60367781464,176,6,224.116073457191,178,6,212.528872256713,173,6,148.246102029031,2022/12/9 16:52:54
327,175,6,158.550910922082,175,6,271.297467436812,175,6,238.815609541016,173,6,233.197046913928,170,6,217.778886857355,177,6,165.907503347401,2022/12/9 16:52:54
328,173,6,186.652486089824,173,6,296.529782759212,173,6,260.852233645795,170,6,251.29184200234,169,6,228.925274729481,177,6,181.220344799872,2022/12/9 16:52:54
329,172,6,188.643528496911,172,6,324.861061120693,172,6,281.496923972553,176,6,266.622657454809,172,6,239.288195728329,176,6,182.490129555627,2022/12/9 16:52:54
330,169,6,233.226958320868,169,6,416.804975231494,169,6,363.084465535799,169,6,344.650836963534,171,6,307.861084644463,175,6,196.4736277801,2022/12/9 16:52:54
331,172,6,191.283052094083,172,6,369.660641350368,172,6,304.715992224384,172,6,299.130661490373,172,6,272.604136608456,177,6,186.547695534226,2022/12/9 16:52:54
332,172,6,199.978930646957,172,6,398.89440258243,172,6,320.132324193852,176,6,324.90424318548,174,6,301.564579511204,175,6,203.167695712833,2022/12/9 16:52:54
333,179,6,191.173568872986,179,6,406.645608117772,179,6,321.62591108837,178,6,329.057536365522,176,6,316.625001925774,179,6,199.373069529059,2022/12/9 16:52:54
334,147,5,193.718698999076,147,5,403.297213044461,147,5,320.808837043314,164,6,329.403752157988,173,6,326.462977545981,161,6,198.781434717984,2022/12/9 16:52:54
335,121,5,197.315800452339,121,5,253.074062783503,121,5,212.148989979395,165,6,215.665107766689,158,6,228.99496993429,168,6,181.61788421588,2022/12/9 16:52:54
336,140,5,312.343594671858,140,5,771.718769403087,140,5,594.784750934107,158,6,508.244487586406,164,6,479.605510309856,163,6,195.62118280586,2022/12/9 16:52:54
337,176,6,257.426649783863,176,6,570.186239193106,176,6,530.879930083351,166,6,424.505315396639,167,6,368.098042265089,175,6,158.926371391228,2022/12/9 16:52:54
338,176,6,261.389194679325,176,6,469.312568714,176,6,407.553849734266,164,6,349.462914972035,164,6,318.356709215681,172,6,146.979097696152,2022/12/9 16:52:54
339,174,6,269.697135865822,174,6,378.629832564875,174,6,306.138856613247,168,6,288.708784071318,171,6,276.782247036703,177,6,125.99730975085,2022/12/9 16:52:54
340,162,6,241.10391763493,162,6,297.453836095723,162,6,236.186727702057,148,5,267.430879969042,151,6,265.943882285811,155,6,110.674460183525,2022/12/9 16:52:54
341,134,5,220.949315179713,134,5,300.804534073878,134,5,304.625615996839,163,6,367.100465878109,162,6,390.58474641326,124,5,109.846917274785,2022/12/9 16:52:54
342,158,6,59.0988459073806,158,6,197.494189403356,158,6,158.240748281943,159,6,212.393569962033,165,6,219.340650008871,168,6,101.684933698067,2022/12/9 16:52:54
343,138,5,40.3763478906547,138,5,178.158605648058,138,5,200.058353253658,173,6,225.142142243615,169,6,234.020909587035,162,6,112.736918368992,2022/12/9 16:52:54
344,74,3,74.6668431192975,74,3,218.563349426456,74,3,329.938813202553,168,6,342.574523868306,172,6,377.555191529353,165,6,113.137148764552,2022/12/9 16:52:54
345,131,5,57.7936150013784,131,5,162.005198810221,131,5,298.44553763926,165,6,318.259294400281,171,6,367.433194448099,163,6,143.71838459567,2022/12/9 16:52:54
346,81,3,93.5696969535284,81,3,260.274326657462,81,3,299.061325895619,141,5,294.396555153952,161,6,328.030882060712,150,6,142.852233029943,2022/12/9 16:52:54
